timestamp,co_level,air_quality,temperature,humidity,pressure,voc_level,latitude,longitude
1019,0.15,0.09,32.48,36.89,993.72,28511,27.234575555555555,78.0143811111111
1020,0.14,0.01,33.59,31.99,993.72,10568,27.234595555555554,78.0141111111111
1021,0.04,0.02,32.45,36.42,993.72,38561,27.234595555555554,78.0141411111111
1022,0.08,0.09,32.79,36.18,993.72,22394,27.234595555555554,78.01417111111111
1023,0.11,0.05,31.54,43.25,993.72,15457,27.234595555555554,78.0142011111111
1024,0.02,0.0,32.13,44.47,993.72,6274,27.234595555555554,78.0142311111111
1025,0.15,0.06,31.56,28.91,993.72,14987,27.234595555555554,78.01426111111111
1026,0.13,0.07,31.77,37.73,993.72,11834,27.234595555555554,78.0142911111111
1027,0.04,0.09,32.11,36.3,993.72,22349,27.234595555555554,78.0143211111111
1028,0.05,0.09,33.58,29.86,993.72,24986,27.234595555555554,78.01435111111111
1029,0.02,0.04,33.21,38.73,993.72,14951,27.234595555555554,78.0143811111111
1030,0.18,0.08,32.68,29.13,993.72,39801,27.234615555555553,78.0141111111111
1031,0.0,0.07,33.8,37.87,993.72,18020,27.234615555555553,78.0141411111111
1032,0.15,0.1,32.78,31.6,993.72,41773,27.234615555555553,78.01417111111111
1033,0.11,0.02,32.73,28.64,993.72,29314,27.234615555555553,78.0142011111111
1034,0.14,0.08,34.44,42.28,993.72,31214,27.234615555555553,78.0142311111111
1035,0.11,0.05,32.77,39.22,993.72,31183,27.234615555555553,78.01426111111111
1036,0.04,0.09,32.95,36.92,993.72,6560,27.234615555555553,78.0142911111111
1037,0.12,0.02,33.33,41.39,993.72,31496,27.234615555555553,78.0143211111111
1038,0.06,0.08,34.06,27.62,993.72,30901,27.234615555555553,78.01435111111111
1039,0.15,0.08,33.3,44.07,993.72,38441,27.234615555555553,78.0143811111111
1040,0.12,0.03,32.73,39.81,993.72,40450,27.234635555555553,78.0141111111111
1041,0.1,0.09,32.98,32.71,993.72,12244,27.234635555555553,78.0141411111111
1042,0.13,0.05,32.03,28.15,993.72,23556,27.234635555555553,78.01417111111111
1043,0.18,0.05,32.2,39.37,993.72,38131,27.234635555555553,78.0142011111111
1044,0.09,0.05,33.08,32.36,993.72,30350,27.234635555555553,78.0142311111111
1045,0.1,0.03,33.4,35.44,993.72,31757,27.234635555555553,78.01426111111111
1046,0.02,0.0,31.98,33.58,993.72,9619,27.234635555555553,78.0142911111111
1047,0.12,0.04,31.94,37.33,993.72,40098,27.234635555555553,78.0143211111111
1048,0.08,0.03,31.91,39.26,993.72,29143,27.234635555555553,78.01435111111111
1049,0.14,0.05,34.49,30.54,993.72,39300,27.234635555555553,78.0143811111111
1050,0.0,0.09,33.57,28.02,993.72,37130,27.234655555555552,78.0141111111111
1051,0.17,0.04,31.81,40.5,993.72,36849,27.234655555555552,78.0141411111111
1052,0.06,0.06,33.52,30.73,993.72,10480,27.234655555555552,78.01417111111111
1053,0.04,0.01,33.0,40.69,993.72,19657,27.234655555555552,78.0142011111111
1054,0.02,0.03,34.26,34.63,993.72,25105,27.234655555555552,78.0142311111111
1055,0.02,0.01,32.92,34.31,993.72,40752,27.234655555555552,78.01426111111111
1056,0.13,0.06,34.39,39.36,993.72,34320,27.234655555555552,78.0142911111111
1057,0.09,0.02,31.89,39.26,993.72,8340,27.234655555555552,78.0143211111111
1058,0.18,0.09,33.13,35.38,993.72,34874,27.234655555555552,78.01435111111111
1059,0.2,0.05,33.86,33.33,993.72,33323,27.234655555555552,78.0143811111111
1060,0.13,0.09,32.08,42.38,993.72,29564,27.234675555555555,78.0141111111111
1061,0.07,0.0,32.46,38.6,993.72,17607,27.234675555555555,78.0141411111111
1062,0.16,0.01,33.64,42.64,993.72,20811,27.234675555555555,78.01417111111111
1063,0.16,0.09,31.77,28.23,993.72,36449,27.234675555555555,78.0142011111111
1064,0.04,0.03,34.01,37.42,993.72,15068,27.234675555555555,78.0142311111111
1065,0.16,0.08,33.57,42.61,993.72,33004,27.234675555555555,78.01426111111111
1066,0.18,0.05,34.36,34.2,993.72,21057,27.234675555555555,78.0142911111111
1067,0.14,0.05,33.75,39.08,993.72,37553,27.234675555555555,78.0143211111111
1068,0.03,0.09,34.24,44.82,993.72,23475,27.234675555555555,78.01435111111111
1069,0.0,0.02,33.44,41.62,993.72,19105,27.234675555555555,78.0143811111111
1070,0.19,0.08,32.48,34.84,993.72,8796,27.234695555555554,78.0141111111111
1071,0.04,0.02,33.11,40.33,993.72,15879,27.234695555555554,78.0141411111111
1072,0.07,0.06,34.27,30.02,993.72,25278,27.234695555555554,78.01417111111111
1073,0.09,0.1,33.91,34.62,993.72,37986,27.234695555555554,78.0142011111111
1074,0.14,0.01,32.22,34.03,993.72,38647,27.234695555555554,78.0142311111111
1075,0.05,0.08,32.06,39.61,993.72,40139,27.234695555555554,78.01426111111111
1076,0.14,0.09,32.87,28.42,993.72,6302,27.234695555555554,78.0142911111111
1077,0.03,0.01,32.72,42.38,993.72,25835,27.234695555555554,78.0143211111111
1078,0.1,0.07,32.05,31.9,993.72,9936,27.234695555555554,78.01435111111111
1079,0.17,0.03,33.49,40.35,993.72,13322,27.234695555555554,78.0143811111111
1080,0.13,0.01,33.23,37.41,993.72,22721,27.234715555555553,78.0141111111111
1081,0.01,0.07,32.77,28.48,993.72,7805,27.234715555555553,78.0141411111111
1082,0.12,0.05,31.57,39.74,993.72,26436,27.234715555555553,78.01417111111111
1083,0.18,0.05,33.19,40.67,993.72,21204,27.234715555555553,78.0142011111111
1084,0.11,0.04,34.04,29.5,993.72,29321,27.234715555555553,78.0142311111111
1085,0.19,0.09,32.67,37.0,993.72,17846,27.234715555555553,78.01426111111111
1086,0.19,0.0,32.86,44.93,993.72,40175,27.234715555555553,78.0142911111111
1087,0.08,0.03,33.8,41.49,993.72,40625,27.234715555555553,78.0143211111111
1088,0.12,0.04,33.79,40.41,993.72,30814,27.234715555555553,78.01435111111111
1089,0.04,0.1,33.8,42.52,993.72,41358,27.234715555555553,78.0143811111111
1090,0.1,0.01,32.81,39.65,993.72,9294,27.234735555555552,78.0141111111111
1091,0.18,0.07,32.97,39.6,993.72,13949,27.234735555555552,78.0141411111111
1092,0.06,0.08,33.25,27.11,993.72,27203,27.234735555555552,78.01417111111111
1093,0.02,0.03,33.71,35.25,993.72,25257,27.234735555555552,78.0142011111111
1094,0.2,0.0,32.58,35.82,993.72,8479,27.234735555555552,78.0142311111111
1095,0.19,0.02,34.49,27.93,993.72,14464,27.234735555555552,78.01426111111111
1096,0.05,0.05,32.92,38.37,993.72,29413,27.234735555555552,78.0142911111111
1097,0.03,0.09,33.2,31.38,993.72,13353,27.234735555555552,78.0143211111111
1098,0.13,0.04,33.67,34.11,993.72,9013,27.234735555555552,78.01435111111111
1099,0.04,0.04,32.26,33.77,993.72,27587,27.234735555555552,78.0143811111111
1100,0.04,0.07,33.07,40.99,993.72,17310,27.23475555555555,78.0141111111111
1101,0.01,0.03,34.1,36.45,993.72,34939,27.23475555555555,78.0141411111111
1102,0.1,0.01,31.68,27.17,993.72,18855,27.23475555555555,78.01417111111111
1103,0.14,0.06,32.72,27.35,993.72,14046,27.23475555555555,78.0142011111111
1104,0.18,0.06,32.64,38.19,993.72,7062,27.23475555555555,78.0142311111111
1105,0.01,0.01,32.75,39.13,993.72,31530,27.23475555555555,78.01426111111111
1106,0.05,0.03,34.15,32.16,993.72,42286,27.23475555555555,78.0142911111111
1107,0.01,0.05,31.86,41.62,993.72,14940,27.23475555555555,78.0143211111111
1108,0.08,0.09,32.88,30.11,993.72,32011,27.23475555555555,78.01435111111111
1109,0.18,0.03,33.01,44.55,993.72,33172,27.23475555555555,78.0143811111111
1110,0.12,0.08,32.45,45.0,993.72,42692,27.234775555555554,78.0141111111111
1111,0.01,0.07,34.13,28.5,993.72,26560,27.234775555555554,78.0141411111111
1112,0.15,0.07,33.58,27.26,993.72,11408,27.234775555555554,78.01417111111111
1113,0.19,0.09,33.28,32.45,993.72,16169,27.234775555555554,78.0142011111111
1114,0.07,0.09,32.04,41.52,993.72,38941,27.234775555555554,78.0142311111111
1115,0.17,0.06,32.68,29.28,993.72,16598,27.234775555555554,78.01426111111111
1116,0.15,0.03,32.59,44.52,993.72,9945,27.234775555555554,78.0142911111111
1117,0.07,0.02,33.33,38.2,993.72,21321,27.234775555555554,78.0143211111111
1118,0.11,0.06,33.51,43.08,993.72,33615,27.234775555555554,78.01435111111111
1119,0.17,0.05,34.22,39.29,993.72,30066,27.234775555555554,78.0143811111111
1120,0.04,0.08,32.37,39.9,993.72,7764,27.234795555555554,78.0141111111111
1121,0.19,0.06,32.56,29.1,993.72,23084,27.234795555555554,78.0141411111111
1122,0.09,0.05,32.6,44.35,993.72,41246,27.234795555555554,78.01417111111111
1123,0.16,0.07,32.83,35.82,993.72,18159,27.234795555555554,78.0142011111111
1124,0.06,0.07,34.13,28.92,993.72,26244,27.234795555555554,78.0142311111111
1125,0.09,0.1,31.86,30.46,993.72,22101,27.234795555555554,78.01426111111111
1126,0.15,0.02,34.04,41.71,993.72,42096,27.234795555555554,78.0142911111111
1127,0.15,0.03,33.67,37.71,993.72,39332,27.234795555555554,78.0143211111111
1128,0.11,0.04,33.78,37.49,993.72,11830,27.234795555555554,78.01435111111111
1129,0.07,0.06,34.38,33.88,993.72,7235,27.234795555555554,78.0143811111111
1130,0.17,0.04,32.83,39.96,993.72,35423,27.234815555555553,78.0141111111111
1131,0.18,0.0,32.96,38.57,993.72,14785,27.234815555555553,78.0141411111111
1132,0.02,0.02,34.33,32.92,993.72,40561,27.234815555555553,78.01417111111111
1133,0.03,0.06,32.83,37.23,993.72,9150,27.234815555555553,78.0142011111111
1134,0.06,0.0,32.35,27.68,993.72,32213,27.234815555555553,78.0142311111111
1135,0.09,0.03,31.99,42.1,993.72,15310,27.234815555555553,78.01426111111111
1136,0.09,0.01,34.42,41.65,993.72,19769,27.234815555555553,78.0142911111111
1137,0.11,0.02,33.53,42.35,993.72,19746,27.234815555555553,78.0143211111111
1138,0.09,0.07,34.22,29.48,993.72,34735,27.234815555555553,78.01435111111111
1139,0.05,0.1,31.67,36.94,993.72,10138,27.234815555555553,78.0143811111111
1140,0.12,0.05,32.86,41.51,993.72,7597,27.234835555555552,78.0141111111111
1141,0.03,0.08,32.73,40.12,993.72,18012,27.234835555555552,78.0141411111111
1142,0.1,0.0,33.41,44.95,993.72,22584,27.234835555555552,78.01417111111111
1143,0.04,0.1,31.8,27.08,993.72,30457,27.234835555555552,78.0142011111111
1144,0.07,0.07,32.32,39.6,993.72,42856,27.234835555555552,78.0142311111111
1145,0.18,0.0,33.18,41.34,993.72,8197,27.234835555555552,78.01426111111111
1146,0.05,0.04,33.5,43.03,993.72,20124,27.234835555555552,78.0142911111111
1147,0.05,0.01,32.35,28.75,993.72,8641,27.234835555555552,78.0143211111111
1148,0.18,0.01,31.76,30.58,993.72,30729,27.234835555555552,78.01435111111111
1149,0.05,0.01,34.3,32.37,993.72,24507,27.234835555555552,78.0143811111111
1150,0.12,0.02,32.08,30.11,993.72,8641,27.234855555555555,78.0141111111111
1151,0.02,0.0,31.74,43.29,993.72,21646,27.234855555555555,78.0141411111111
1152,0.17,0.01,34.11,37.09,993.72,32413,27.234855555555555,78.01417111111111
1153,0.06,0.1,33.89,43.19,993.72,16774,27.234855555555555,78.0142011111111
1154,0.0,0.08,31.71,27.04,993.72,22885,27.234855555555555,78.0142311111111
1155,0.08,0.0,32.35,28.51,993.72,13534,27.234855555555555,78.01426111111111
1156,0.06,0.08,33.7,38.58,993.72,11795,27.234855555555555,78.0142911111111
1157,0.12,0.06,32.87,39.69,993.72,7271,27.234855555555555,78.0143211111111
1158,0.11,0.08,31.55,40.66,993.72,34969,27.234855555555555,78.01435111111111
1159,0.17,0.08,32.38,43.61,993.72,10476,27.234855555555555,78.0143811111111
1160,0.07,0.07,32.96,33.06,993.72,35792,27.234875555555554,78.0141111111111
1161,0.09,0.08,32.4,28.72,993.72,31565,27.234875555555554,78.0141411111111
1162,0.09,0.09,32.6,40.63,993.72,42252,27.234875555555554,78.01417111111111
1163,0.04,0.07,32.1,44.99,993.72,10589,27.234875555555554,78.0142011111111
1164,0.15,0.03,33.02,33.76,993.72,15001,27.234875555555554,78.0142311111111
1165,0.13,0.01,32.83,33.82,993.72,18332,27.234875555555554,78.01426111111111
1166,0.06,0.09,31.92,31.06,993.72,10096,27.234875555555554,78.0142911111111
1167,0.14,0.09,33.99,35.25,993.72,36649,27.234875555555554,78.0143211111111
1168,0.2,0.05,32.91,33.75,993.72,13488,27.234875555555554,78.01435111111111
1169,0.08,0.0,33.96,36.4,993.72,38066,27.234875555555554,78.0143811111111
1170,0.16,0.05,32.61,36.15,993.72,28863,27.234895555555553,78.0141111111111
1171,0.03,0.07,32.74,37.42,993.72,38053,27.234895555555553,78.0141411111111
1172,0.02,0.08,34.07,38.01,993.72,25963,27.234895555555553,78.01417111111111
1173,0.15,0.05,31.86,27.61,993.72,34007,27.234895555555553,78.0142011111111
1174,0.06,0.01,31.97,30.75,993.72,39154,27.234895555555553,78.0142311111111
1175,0.02,0.09,31.86,29.41,993.72,29402,27.234895555555553,78.01426111111111
1176,0.17,0.05,32.06,27.72,993.72,39092,27.234895555555553,78.0142911111111
1177,0.19,0.09,33.96,43.03,993.72,24309,27.234895555555553,78.0143211111111
1178,0.01,0.09,34.17,29.19,993.72,31576,27.234895555555553,78.01435111111111
1179,0.16,0.09,33.81,37.83,993.72,16026,27.234895555555553,78.0143811111111
1180,0.12,0.06,34.28,34.99,993.72,11941,27.234915555555553,78.0141111111111
1181,0.13,0.01,34.26,28.73,993.72,27122,27.234915555555553,78.0141411111111
1182,0.15,0.09,32.36,28.61,993.72,19103,27.234915555555553,78.01417111111111
1183,0.12,0.02,32.58,39.35,993.72,8920,27.234915555555553,78.0142011111111
1184,0.0,0.1,33.27,29.95,993.72,28893,27.234915555555553,78.0142311111111
1185,0.08,0.01,32.99,40.57,993.72,9227,27.234915555555553,78.01426111111111
1186,0.02,0.09,31.65,40.9,993.72,32574,27.234915555555553,78.0142911111111
1187,0.01,0.01,34.02,30.28,993.72,6198,27.234915555555553,78.0143211111111
1188,0.07,0.07,32.9,27.71,993.72,22910,27.234915555555553,78.01435111111111
1189,0.01,0.02,32.54,35.07,993.72,10238,27.234915555555553,78.0143811111111
1190,0.02,0.06,33.26,38.09,993.72,42720,27.234935555555552,78.0141111111111
1191,0.1,0.07,34.01,34.1,993.72,7170,27.234935555555552,78.0141411111111
1192,0.08,0.06,32.9,33.49,993.72,15273,27.234935555555552,78.01417111111111
1193,0.06,0.03,31.94,42.46,993.72,12150,27.234935555555552,78.0142011111111
1194,0.05,0.06,31.86,42.41,993.72,26141,27.234935555555552,78.0142311111111
1195,0.14,0.06,33.84,28.8,993.72,39022,27.234935555555552,78.01426111111111
1196,0.03,0.05,33.86,43.38,993.72,25986,27.234935555555552,78.0142911111111
1197,0.1,0.01,32.53,32.5,993.72,39768,27.234935555555552,78.0143211111111
1198,0.17,0.07,32.16,28.8,993.72,10634,27.234935555555552,78.01435111111111
1199,0.08,0.1,31.91,31.52,993.72,17079,27.234935555555552,78.0143811111111
1200,0.03,0.04,32.5,28.4,993.72,17581,27.234955555555555,78.0141111111111
1201,0.06,0.07,32.05,30.98,993.72,13453,27.234955555555555,78.0141411111111
1202,0.18,0.02,33.64,35.93,993.72,17203,27.234955555555555,78.01417111111111
1203,0.11,0.07,31.68,32.94,993.72,25419,27.234955555555555,78.0142011111111
1204,0.14,0.03,32.87,32.57,993.72,12835,27.234955555555555,78.0142311111111
1205,0.14,0.08,33.72,31.59,993.72,40113,27.234955555555555,78.01426111111111
1206,0.09,0.07,34.11,40.18,993.72,10900,27.234955555555555,78.0142911111111
1207,0.13,0.01,33.35,27.17,993.72,16876,27.234955555555555,78.0143211111111
1208,0.1,0.06,33.7,33.17,993.72,36513,27.234955555555555,78.01435111111111
1209,0.17,0.06,33.38,31.14,993.72,40920,27.234955555555555,78.0143811111111
1210,0.07,0.09,33.96,35.25,993.72,31458,27.234975555555554,78.0141111111111
1211,0.0,0.05,32.53,41.97,993.72,9696,27.234975555555554,78.0141411111111
1212,0.08,0.09,32.32,31.08,993.72,38230,27.234975555555554,78.01417111111111
1213,0.03,0.0,33.56,40.68,993.72,23478,27.234975555555554,78.0142011111111
1214,0.15,0.03,32.38,30.57,993.72,17033,27.234975555555554,78.0142311111111
1215,0.05,0.01,34.29,39.32,993.72,16522,27.234975555555554,78.01426111111111
1216,0.13,0.1,33.31,36.69,993.72,21701,27.234975555555554,78.0142911111111
1217,0.14,0.06,31.62,27.43,993.72,29701,27.234975555555554,78.0143211111111
1218,0.13,0.1,31.98,32.64,993.72,41552,27.234975555555554,78.01435111111111
1219,0.12,0.09,33.9,41.74,993.72,32595,27.234975555555554,78.0143811111111
1220,0.05,0.04,32.62,39.23,993.72,10903,27.234995555555553,78.0141111111111
1221,0.11,0.06,33.18,36.18,993.72,9445,27.234995555555553,78.0141411111111
1222,0.06,0.07,33.95,31.48,993.72,35058,27.234995555555553,78.01417111111111
1223,0.04,0.04,32.44,34.67,993.72,26116,27.234995555555553,78.0142011111111
1224,0.19,0.05,33.99,39.67,993.72,30534,27.234995555555553,78.0142311111111
1225,0.07,0.09,33.2,40.2,993.72,29622,27.234995555555553,78.01426111111111
1226,0.05,0.08,32.35,43.51,993.72,26300,27.234995555555553,78.0142911111111
1227,0.14,0.01,33.35,44.96,993.72,14216,27.234995555555553,78.0143211111111
1228,0.05,0.05,34.07,35.67,993.72,21476,27.234995555555553,78.01435111111111
1229,0.17,0.03,32.7,28.4,993.72,7109,27.234995555555553,78.0143811111111
1230,0.16,0.05,33.91,38.94,993.72,10127,27.235015555555552,78.0141111111111
1231,0.18,0.05,33.26,33.89,993.72,28059,27.235015555555552,78.0141411111111
1232,0.19,0.03,32.57,41.63,993.72,38069,27.235015555555552,78.01417111111111
1233,0.16,0.01,31.95,34.55,993.72,6139,27.235015555555552,78.0142011111111
1234,0.05,0.06,32.02,34.5,993.72,12062,27.235015555555552,78.0142311111111
1235,0.06,0.05,34.45,43.01,993.72,36557,27.235015555555552,78.01426111111111
1236,0.17,0.03,32.53,38.77,993.72,35083,27.235015555555552,78.0142911111111
1237,0.14,0.06,33.68,29.05,993.72,32835,27.235015555555552,78.0143211111111
1238,0.17,0.0,32.29,41.84,993.72,8725,27.235015555555552,78.01435111111111
1239,0.07,0.07,33.12,33.6,993.72,16541,27.235015555555552,78.0143811111111
1240,0.08,0.03,33.58,28.96,993.72,40848,27.23503555555555,78.0141111111111
1241,0.09,0.01,32.78,42.46,993.72,13404,27.23503555555555,78.0141411111111
1242,0.12,0.07,33.03,40.37,993.72,17183,27.23503555555555,78.01417111111111
1243,0.08,0.04,33.29,44.1,993.72,7002,27.23503555555555,78.0142011111111
1244,0.03,0.02,34.35,44.79,993.72,27530,27.23503555555555,78.0142311111111
1245,0.08,0.09,33.25,40.12,993.72,30326,27.23503555555555,78.01426111111111
1246,0.15,0.07,31.81,39.69,993.72,7347,27.23503555555555,78.0142911111111
1247,0.18,0.07,33.71,29.77,993.72,23741,27.23503555555555,78.0143211111111
1248,0.16,0.08,33.66,29.71,993.72,9039,27.23503555555555,78.01435111111111
1249,0.01,0.08,33.45,35.71,993.72,38961,27.23503555555555,78.0143811111111
1250,0.11,0.1,32.66,40.06,993.72,23798,27.235055555555554,78.0141111111111
1251,0.02,0.0,33.91,30.98,993.72,30602,27.235055555555554,78.0141411111111
1252,0.19,0.06,33.06,44.93,993.72,17804,27.235055555555554,78.01417111111111
1253,0.01,0.01,32.46,43.64,993.72,17939,27.235055555555554,78.0142011111111
1254,0.19,0.09,34.31,40.28,993.72,19452,27.235055555555554,78.0142311111111
1255,0.08,0.06,34.26,32.65,993.72,28770,27.235055555555554,78.01426111111111
1256,0.06,0.06,32.28,38.02,993.72,29067,27.235055555555554,78.0142911111111
1257,0.17,0.08,34.15,44.79,993.72,28411,27.235055555555554,78.0143211111111
1258,0.18,0.01,32.23,44.41,993.72,31470,27.235055555555554,78.01435111111111
1259,0.18,0.06,32.49,30.48,993.72,42708,27.235055555555554,78.0143811111111
1260,0.17,0.02,34.19,31.96,993.72,17486,27.235075555555554,78.0141111111111
1261,0.02,0.07,32.62,32.87,993.72,15874,27.235075555555554,78.0141411111111
1262,0.08,0.03,33.08,31.2,993.72,7369,27.235075555555554,78.01417111111111
1263,0.09,0.05,34.28,42.75,993.72,38350,27.235075555555554,78.0142011111111
1264,0.15,0.05,32.62,39.38,993.72,9689,27.235075555555554,78.0142311111111
1265,0.2,0.07,33.46,33.52,993.72,9831,27.235075555555554,78.01426111111111
1266,0.11,0.03,32.65,40.47,993.72,39732,27.235075555555554,78.0142911111111
1267,0.13,0.08,33.67,29.21,993.72,24633,27.235075555555554,78.0143211111111
1268,0.11,0.02,34.24,28.14,993.72,35555,27.235075555555554,78.01435111111111
1269,0.2,0.06,32.57,38.35,993.72,40116,27.235075555555554,78.0143811111111
1270,0.01,0.03,33.3,27.92,993.72,18356,27.235095555555553,78.0141111111111
1271,0.14,0.01,31.72,28.56,993.72,25281,27.235095555555553,78.0141411111111
1272,0.06,0.0,32.3,43.39,993.72,19837,27.235095555555553,78.01417111111111
1273,0.01,0.02,32.4,30.47,993.72,33507,27.235095555555553,78.0142011111111
1274,0.19,0.04,34.33,33.29,993.72,37617,27.235095555555553,78.0142311111111
1275,0.08,0.09,33.05,36.73,993.72,8901,27.235095555555553,78.01426111111111
1276,0.1,0.05,31.6,34.72,993.72,9919,27.235095555555553,78.0142911111111
1277,0.03,0.03,33.22,43.54,993.72,17995,27.235095555555553,78.0143211111111
1278,0.05,0.05,33.0,42.0,993.72,13653,27.235095555555553,78.01435111111111
1279,0.14,0.08,33.5,43.9,993.72,22971,27.235095555555553,78.0143811111111
1280,0.19,0.07,33.25,41.07,993.72,23994,27.235115555555552,78.0141111111111
1281,0.0,0.01,33.02,42.69,993.72,10532,27.235115555555552,78.0141411111111
1282,0.06,0.07,32.25,42.74,993.72,18498,27.235115555555552,78.01417111111111
1283,0.03,0.04,34.0,38.54,993.72,13195,27.235115555555552,78.0142011111111
1284,0.17,0.01,31.67,27.37,993.72,13985,27.235115555555552,78.0142311111111
1285,0.13,0.03,33.48,31.89,993.72,31351,27.235115555555552,78.01426111111111
1286,0.02,0.04,33.98,41.33,993.72,40799,27.235115555555552,78.0142911111111
1287,0.15,0.06,33.81,34.28,993.72,36788,27.235115555555552,78.0143211111111
1288,0.11,0.04,31.92,36.67,993.72,22417,27.235115555555552,78.01435111111111
1289,0.04,0.0,33.66,32.54,993.72,26312,27.235115555555552,78.0143811111111
1290,0.05,0.01,31.91,41.85,993.72,12246,27.23513555555555,78.0141111111111
1291,0.07,0.08,33.37,44.19,993.72,15192,27.23513555555555,78.0141411111111
1292,0.03,0.1,33.69,40.82,993.72,37056,27.23513555555555,78.01417111111111
1293,0.13,0.01,33.05,44.72,993.72,28404,27.23513555555555,78.0142011111111
1294,0.09,0.04,32.14,28.69,993.72,34036,27.23513555555555,78.0142311111111
1295,0.09,0.02,31.92,42.67,993.72,15237,27.23513555555555,78.01426111111111
1296,0.12,0.07,31.74,41.81,993.72,9818,27.23513555555555,78.0142911111111
1297,0.12,0.03,32.7,27.09,993.72,8816,27.23513555555555,78.0143211111111
1298,0.01,0.03,33.75,27.77,993.72,10933,27.23513555555555,78.01435111111111
1299,0.01,0.01,32.72,30.88,993.72,35841,27.23513555555555,78.0143811111111
1300,0.02,0.04,32.89,32.97,993.72,12685,27.235155555555554,78.0141111111111
1301,0.19,0.02,31.99,32.43,993.72,7656,27.235155555555554,78.0141411111111
1302,0.18,0.03,33.8,31.98,993.72,35116,27.235155555555554,78.01417111111111
1303,0.02,0.02,33.39,29.6,993.72,19155,27.235155555555554,78.0142011111111
1304,0.0,0.08,33.15,27.67,993.72,33039,27.235155555555554,78.0142311111111
1305,0.05,0.03,33.19,44.04,993.72,19578,27.235155555555554,78.01426111111111
1306,0.08,0.05,31.61,35.54,993.72,14042,27.235155555555554,78.0142911111111
1307,0.04,0.1,32.37,39.79,993.72,39603,27.235155555555554,78.0143211111111
1308,0.2,0.06,31.75,42.49,993.72,8606,27.235155555555554,78.01435111111111
1309,0.17,0.04,33.05,39.43,993.72,13267,27.235155555555554,78.0143811111111
1310,0.0,0.02,32.38,28.35,993.72,34691,27.235175555555553,78.0141111111111
1311,0.13,0.08,31.89,43.87,993.72,22372,27.235175555555553,78.0141411111111
1312,0.18,0.05,34.41,36.6,993.72,27156,27.235175555555553,78.01417111111111
1313,0.13,0.06,34.38,39.9,993.72,22599,27.235175555555553,78.0142011111111
1314,0.14,0.01,32.8,34.35,993.72,35675,27.235175555555553,78.0142311111111
1315,0.07,0.06,32.06,42.15,993.72,13994,27.235175555555553,78.01426111111111
1316,0.09,0.02,33.14,28.56,993.72,30480,27.235175555555553,78.0142911111111
1317,0.18,0.07,33.0,42.06,993.72,14322,27.235175555555553,78.0143211111111
1318,0.07,0.04,33.07,42.13,993.72,10019,27.235175555555553,78.01435111111111
1319,0.19,0.03,34.34,40.28,993.72,38274,27.235175555555553,78.0143811111111
1320,0.01,0.0,32.74,32.14,993.72,11136,27.235195555555553,78.0141111111111
1321,0.08,0.03,34.15,28.27,993.72,7262,27.235195555555553,78.0141411111111
1322,0.16,0.02,32.51,42.74,993.72,41371,27.235195555555553,78.01417111111111
1323,0.19,0.06,32.88,34.29,993.72,31982,27.235195555555553,78.0142011111111
1324,0.07,0.09,31.93,35.38,993.72,13957,27.235195555555553,78.0142311111111
1325,0.07,0.02,32.35,44.07,993.72,11904,27.235195555555553,78.01426111111111
1326,0.01,0.07,32.92,33.87,993.72,41516,27.235195555555553,78.0142911111111
1327,0.16,0.03,32.34,42.2,993.72,29276,27.235195555555553,78.0143211111111
1328,0.09,0.09,34.15,39.12,993.72,33674,27.235195555555553,78.01435111111111
1329,0.01,0.02,33.98,40.36,993.72,17350,27.235195555555553,78.0143811111111
1330,0.04,0.06,31.64,40.56,993.72,7052,27.235215555555552,78.0141111111111
1331,0.04,0.02,32.75,33.3,993.72,19932,27.235215555555552,78.0141411111111
1332,0.09,0.06,32.65,36.42,993.72,37479,27.235215555555552,78.01417111111111
1333,0.18,0.04,32.59,41.85,993.72,22711,27.235215555555552,78.0142011111111
1334,0.04,0.04,31.96,30.7,993.72,18582,27.235215555555552,78.0142311111111
1335,0.07,0.06,33.81,29.14,993.72,10633,27.235215555555552,78.01426111111111
1336,0.06,0.01,31.76,29.0,993.72,30329,27.235215555555552,78.0142911111111
1337,0.0,0.06,34.12,40.44,993.72,27918,27.235215555555552,78.0143211111111
1338,0.04,0.04,33.41,31.02,993.72,21229,27.235215555555552,78.01435111111111
1339,0.06,0.08,33.17,41.47,993.72,36397,27.235215555555552,78.0143811111111
1340,0.03,0.08,31.71,34.48,993.72,9548,27.235235555555555,78.0141111111111
1341,0.1,0.02,32.61,33.97,993.72,30456,27.235235555555555,78.0141411111111
1342,0.15,0.01,33.35,36.4,993.72,31992,27.235235555555555,78.01417111111111
1343,0.16,0.0,33.76,36.3,993.72,16172,27.235235555555555,78.0142011111111
1344,0.03,0.04,31.92,29.32,993.72,9757,27.235235555555555,78.0142311111111
1345,0.17,0.04,32.28,43.92,993.72,35605,27.235235555555555,78.01426111111111
1346,0.03,0.04,33.62,33.91,993.72,39680,27.235235555555555,78.0142911111111
1347,0.17,0.08,32.73,31.53,993.72,32667,27.235235555555555,78.0143211111111
1348,0.19,0.07,33.47,34.76,993.72,41784,27.235235555555555,78.01435111111111
1349,0.11,0.06,34.11,30.38,993.72,25035,27.235235555555555,78.0143811111111
1350,0.09,0.06,32.63,42.13,993.72,27979,27.235255555555554,78.0141111111111
